smiles,mpi,max_esp,min_esp,kurtosis,skewness,quantile(0.25),quantile(0.5),quantile(0.75),surface_area,"-10,10","-20,-10;10,20","-30,-20;20,30","-40,-30;30,40","-50,-40;40,50","-60,-50;50,60","-70,-60;60,70","-80,-70;70,80"
CCCCCCCCCCCCCCC1CCCC1,1.01400466,4.033016122,97.13097794,3.988825872,48.62144494,91.90552881,43.39834342,3.598562518,47.19954368,428.80194,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCC(=O)N,8.52006214,41.60461996,50.02924877,41.40769926,37.09436589,90.08956904,42.05115161,4.250034636,43.86901051,333.8821632,29.68994694,14.80400298,14.3942981,8.576488812,0,0,0
CCCCCCCCCCCCCCCC(O)=O,8.0208756,44.15514694,58.94132348,47.13026364,37.33320902,92.66614662,47.35091272,6.939896557,43.30982748,334.0123244,39.24041003,10.7264698,10.69805531,2.060050491,0,0,0
CCCCCCCCCCCCCCCCCC=CC,1.823079093,7.555285602,81.94747899,25.73579678,34.4196497,91.41473488,42.77174492,3.82621159,51.26887791,452.0320315,10.31520847,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCC#C,4.249548829,23.01727427,79.49500198,29.23866304,36.67191289,91.36164955,44.35550238,5.060038805,48.85854831,399.7995169,39.96618449,2.712138596,0,0,0,0,0
CCCCCCCCCCCCCCCCCCC=C,2.678198098,8.800789683,81.77280293,29.83934853,30.38491017,92.12034102,44.73245444,4.964461586,51.26487837,446.0031209,16.31114912,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCCC,0.881590286,3.995379923,96.43234076,3.803576245,49.39517921,91.78538057,42.74205239,3.655070016,53.65408693,482.00956,0,0,0,0,0,0,0
CCCCCCCCCCCCN1CCCC1=O,10.60223132,15.02857453,47.58109588,49.33284204,13.76056301,93.0441427,50.29755892,9.488563161,41.11537143,287.0450849,69.69568791,4.976331617,7.951312475,8.979033135,0,0,0
CCCCCCOC(=O)c1ccccc1O,13.49069254,26.00016274,65.36043779,11.66233368,37.03516094,84.73120596,51.28671921,11.95576775,32.29058865,187.726788,94.25857958,21.31276832,2.602774136,0,0,0,0
CCCCCCOC(CCCCCCCCC)=O,7.066827427,9.796975713,58.11998688,57.06083936,9.772674749,93.23764136,48.65660434,7.303554223,44.80193571,369.2357781,22.17373324,7.469200847,10.15869783,0,0,0,0
CCCOC(=O)C=CC(OCCC)=O,12.79872938,13.81312955,64.16845353,14.73308985,31.79805022,88.5573411,50.00855147,10.96205574,30.96700358,190.0537643,77.4420402,19.20299111,8.291224349,0,0,0,0
CCCOC(F)(CCF)C(F)(F)F,12.20954048,14.16121688,76.24444018,7.288344029,41.5400184,84.71896787,51.29413493,14.1186729,22.01828342,141.5889379,73.40505272,6.22781943,0,0,0,0,0
CCN(C(F)(F)F)C(F)(F)F,13.54218595,21.33864421,85.93337931,2.725664654,57.93056742,80.96119242,32.35313811,16.81631955,15.05896163,97.85178536,53.6830493,12.31824534,0,0,0,0,0
CCN(C2CCCCC2)C1CCCCC1,2.887321222,5.618215151,62.09448756,87.40961548,6.570833324,91.80138926,43.94346303,4.276946848,31.32126601,288.4658383,5.351434707,2.793255325,1.299831686,0,0,0,0
CCn3c1ccccc1c2ccccc32,15.26656774,16.81824748,77.82396868,2.735873238,46.53693027,76.99250257,47.06342264,12.95661717,26.84733112,133.731347,123.7985568,3.499856189,0,0,0,0,0
CCOC(=O)c(cc1)ccc1C#N,19.49636938,21.9460725,60.24758817,8.873610511,37.08473783,89.64183777,58.33698125,19.63838875,24.13041458,97.84871301,97.47354754,36.93295643,6.377813018,0,0,0,0
CCOC(=O)c(ccc1O)cc1OC,19.09684625,49.80210741,53.080069,13.14098518,49.48880396,77.36179977,43.33761064,13.64197788,26.36490006,128.8140603,83.03252468,24.10440645,16.75242218,3.227015998,1.122440347,0,0
CCOC(=O)N(C=CN1C)C1=S,24.54527362,31.35394742,40.98333101,7.746753261,40.38937451,74.37988022,51.4500874,19.0810929,24.42867732,93.86604316,73.51265594,47.36241793,18.77893392,6.798775617,0.772913439,0,0
CCOC(C)(CCC=C(C)C)C=C,7.755621766,10.42780012,62.04552048,25.40843348,27.9231265,88.45174598,44.29168409,7.387344922,29.27541303,238.3775133,32.75171702,6.553012656,3.363257004,0,0,0,0
CCOC(CC(O)C(OCC)=O)=O,19.6756785,26.12159734,64.65193723,6.882500167,37.6479457,80.55309914,60.16242182,17.39358126,26.38540364,102.280524,117.2281125,32.67812534,5.03512818,0,0,0,0
CCOC(CCCCCC(OCC)=O)=O,13.79426211,12.8512372,58.93975121,16.85248483,29.69640103,88.95311767,50.50106186,11.55233678,32.92493086,200.2475359,83.05767505,14.64537049,13.17948859,0,0,0,0
CCOC(OCC)c(cc1)ccc1OC,14.93264315,14.8615748,56.91523694,9.42021063,37.63850629,79.84398466,45.89956913,11.22891356,31.25795747,173.0906459,94.85703223,21.88470252,7.556099337,0,0,0,0
CCOCC(C)OCC(C)OCC(O)C,13.18366432,39.83136881,63.87094596,15.09289906,45.61427469,83.87350991,41.1857773,8.112730786,35.42811373,228.4177231,62.38110721,30.72104853,8.99767936,1.247341843,0,0,0
CCOCCCC(C)OCCOCC(C)CO,15.26053924,40.00795875,56.19171067,14.86564818,39.27255333,85.26279418,47.58176432,12.21355324,39.55970112,219.5514909,97.62951857,25.62846691,21.46240447,1.551499118,0,0,0
CCSC(=O)N(CC)C1CCCCC1,11.14075766,12.84034052,55.6349048,26.86988183,25.2205133,87.49333926,49.57918288,9.920515596,30.45158871,216.6517626,57.22561193,6.006877433,10.85697801,0,0,0,0
ClC(Cl)(Cl)C(=O)N(C)C,17.82535524,20.55657695,56.22833465,10.27251887,39.74720809,81.40703724,45.08867984,18.37907789,18.72438546,98.61564535,70.42796089,15.74385303,9.281310738,0,0,0,0
ClC(Cl)C(F)(F)C(Cl)Cl,11.62821568,31.6599029,85.41003966,13.15960608,66.66452909,83.30050505,35.89899263,9.095120502,17.08006281,129.4217806,36.0225516,10.0018072,5.0677606,0,0,0,0
Clc1cc(CN=CN(C)C)ccc1,20.51935882,21.5884985,51.16933277,5.497004059,44.40325982,72.95254438,44.61988044,19.66367528,28.0854955,88.45042609,155.8719859,19.89488649,5.196211335,1.82298022,0,0,0
Clc1ccc(cc1Cl)N(=O)=O,17.60475478,28.95372983,66.70183259,9.11202092,43.43851927,88.48937293,56.0871832,15.73457545,18.50842941,99.4666522,59.12057668,30.72687253,2.974448584,0,0,0,0
Clc1ccc(cc1Cl)NC(=O)N,23.14948352,52.31773939,58.69827408,11.26086933,62.26379329,76.11474405,24.25141696,15.23456501,21.96158862,104.6709099,61.59787944,24.52061479,20.28912028,6.119816171,3.556109397,0,0
Clc1ccc(cc1Cl)NC(C)=O,19.07112853,52.13181103,61.16823513,12.98724893,58.53454133,81.01769047,34.11538684,18.41870622,22.92620206,120.9490484,64.62650648,26.09222296,11.66443177,3.346581019,2.027389331,0,0
Clc1ccc(CN=CN(C)C)cc1,17.67920285,18.52643399,56.89578148,4.861022281,45.6040035,74.46224123,45.54865104,15.85282539,28.08288252,112.2414153,139.7044413,15.60079777,3.668295691,0,0,0,0
Clc2cc(Cl)c1cccnc1c2O,13.88895974,35.33521859,47.09842966,19.03858124,37.88987234,87.9045066,40.1734098,12.28323781,21.75195761,141.0907759,45.11479089,21.20367545,8.453843242,3.163284481,0,0,0
ClCC(Cl)(Cl)C(F)(F)Cl,10.10986548,26.23081433,88.66781253,11.79640522,67.52516513,84.18865163,31.98173688,7.136025938,16.85644127,136.8767712,26.72496207,15.001844,0.066912774,0,0,0,0
ClCC(F)(F)C(Cl)(Cl)Cl,11.40564437,26.19919186,86.23486793,10.06941828,65.489738,83.30985121,31.2275946,8.876279432,16.82310081,126.6067412,35.66866231,16.05482342,0.065423078,0,0,0,0
ClCCOP(CCCl)(OCCCl)=O,19.46311604,22.60346238,53.16642774,8.840492967,43.94394863,80.11263877,44.55688751,21.87570342,28.58558182,123.2593695,96.87654462,45.98766704,7.628605953,1.606732935,0,0,0
ClNc1nc(NCl)nc(NCl)n1,15.06094191,38.58119006,77.57395804,12.88920246,64.57458471,80.66429277,34.48033859,12.02512883,21.9062549,133.2484702,65.21025363,11.56893914,8.059694268,2.210952814,0,0,0
CN(C)C(C(C)C)C(F)(F)F,9.407719567,15.71499295,78.97645241,5.53778103,44.24046701,86.60038193,47.2687985,9.494766514,20.49395926,146.6036668,62.05247321,0,0,0,0,0,0
CN(C)C(C)=NC(=S)N(C)C,23.55899618,20.43727866,53.94424592,7.602545809,35.87764703,81.72880589,61.98949149,17.48548758,25.4813317,95.7221137,95.94504729,31.37790394,25.10789649,1.616268586,0,0,0
CN(C)C(C)C(O)c1ccccc1,12.52584331,31.13679631,57.17652356,15.11794023,38.20229213,84.90831924,46.59309662,9.318255671,26.56093844,177.3406869,59.2390688,15.63253204,6.456612254,0,0,0,0
CN(C)C=NC(c1ccccc1)=O,22.29734012,23.05473301,53.1207447,5.994825175,43.81216629,72.00296312,43.8686687,19.72470508,25.03936435,88.58473584,114.6955319,29.46332766,10.89225003,2.490054604,0,0,0
CN(C)C=NC(c1ccccc1)=S,22.39638522,22.03287442,61.25030572,3.542136573,44.78988321,73.52175196,49.12063866,20.53308748,27.57604537,88.73364768,123.8983088,47.87075105,6.534162468,0,0,0,0
CN(C)c1ccc(C(C)=O)cc1,20.35030973,20.42525087,51.56195635,11.79521414,35.29514871,78.55220477,55.427505,18.22175224,23.86691041,87.32572746,120.2546257,12.8436958,10.84800499,5.188796082,0,0,0
CN(C)c1ccc(C(O)=O)cc1,21.27172287,40.91354087,56.59393677,8.266041396,44.2804529,75.39243811,49.64646363,18.51562411,22.41264684,76.02833003,116.9579099,15.97078463,14.36375109,1.151944394,0,0,0
CN(C)CC(F)(F)C(F)(F)F,15.81863887,19.86399919,68.85136801,2.205869789,50.51082954,78.57693225,41.7173021,17.23754089,17.89189167,89.79038312,91.14814208,6.267634807,0,0,0,0,0
CNC(C)=CC(c1ccccc1)=O,19.35840956,34.67241441,52.55736035,11.00061484,42.41923015,76.76693999,44.50630803,15.6111114,26.17637675,115.023182,105.2348898,16.03674815,15.10521229,4.098757793,0,0,0
CNc1cccc2c1C(=O)NC2=O,21.62922043,43.91121203,60.9752101,7.918492647,45.76188721,81.69624636,52.68874118,19.78427198,21.16326868,85.79540444,81.56792653,33.65184407,10.87665675,2.281718212,0,0,0
CNCC(O)C(O)C(O)C(O)CO,25.29531903,48.9071683,57.32694166,7.086059693,48.31613521,75.49858815,54.63761148,19.23432653,25.54078384,88.88861191,86.85719466,45.52349637,24.68736246,3.554980194,0.747674406,0,0
COC(C(F)(F)F)C(F)(F)F,18.75422671,34.30558377,76.59965616,5.574513775,61.49504667,77.90768572,25.65692343,20.81555862,14.9878578,79.08327187,57.35232821,19.41134855,7.419991374,0,0,0,0
COC(C)(C)C1CC=C(C)CC1,7.493188959,9.919249954,60.9875129,35.41377272,21.9076482,90.80190917,46.46037829,7.643600036,25.75916606,221.5352105,21.66745582,5.285782224,3.571091476,0,0,0,0
COC(C)(C)CCCC(C)C(O)C,10.16622805,35.67606832,57.95763509,24.74628896,36.58384914,89.02554265,43.43174516,7.187446188,30.3257771,231.0841969,31.98077197,15.7350367,10.90410438,0,0,0,0
COC(C)C(F)(F)C(F)(F)F,12.66757094,19.78466814,70.77724545,6.415017257,48.37440714,82.67672276,40.5234972,13.35203689,17.02001504,115.3585483,55.86228141,8.798070244,0,0,0,0,0
COc(c2)c1OCOc1cc2CC=C,16.494043,17.47436086,60.30534987,6.225587161,42.49521553,77.00542687,46.09105774,14.65630986,26.32230375,121.2253718,117.0080988,13.79812486,4.670134566,0,0,0,0
COc(cc1OC)cc(OC)c1C#N,25.8137697,24.54043027,50.29471651,6.01651118,40.11645995,76.33479825,55.84623821,23.48562034,26.1685111,82.04925187,95.56158344,50.92565969,21.54057878,5.35687622,0,0,0
COc(ccc1C=CC2=O)cc1O2,21.82261536,24.93124153,51.35136155,9.802281438,38.29911009,85.24691924,48.79042982,23.67750516,21.89296918,92.71032712,71.62377014,38.15326865,12.70835307,4.993071018,0,0,0
COC(F)(C(F)C)C(F)(F)C,21.18859919,16.09661851,61.57268866,4.369126413,40.75172693,73.41218677,59.06763881,18.13315168,18.85761387,65.15721078,101.6264189,23.26054274,5.122857626,0,0,0,0
COC(F)(F)C(F)(F)C(F)F,17.45931731,30.51808382,77.90235694,4.585320571,59.521654,76.32727364,30.39630123,18.31411337,15.46482269,72.32224664,77.72446861,13.34348827,3.808566489,0,0,0,0
COC(F)(F)C(F)C(F)(F)F,16.56209544,33.88281679,73.98055153,8.656804469,62.79616921,78.99429844,25.42056328,15.26096643,15.35109464,92.12247596,58.77827726,8.315767315,7.044739465,0,0,0,0
COC(O)C(F)(F)C(F)(F)F,15.61875171,42.53005181,72.85093737,9.672024164,59.99054354,80.44471158,30.65781661,15.85070233,16.17921889,105.0046367,50.3017037,14.52133979,2.010438063,1.249731769,0,0,0
COC1=CC2=C(C=C1)N=CN2,24.17604755,48.57280466,52.4228984,8.944073324,52.66751651,71.05947841,41.90809829,18.53156602,19.3932982,69.44734486,86.73808428,24.20134745,12.49881575,5.659304516,1.03801314,0,0
COc1cc(C)ccc1C(C)(C)C,9.577773398,15.14137671,76.55215958,7.121658159,47.90944045,83.67204825,38.51108926,7.066827976,27.32071983,193.3443776,68.18084632,3.406886059,0,0,0,0,0
COc1cc(CC=C)cc(OC)c1O,19.01596392,26.15419871,45.23278932,11.62886838,37.34566128,77.33421848,48.51750722,15.58417465,27.88750042,120.5787226,119.564272,14.4559207,9.623190875,5.382223886,0,0,0
COc1cc(CCC(C)=O)ccc1O,23.37968706,45.86555156,49.90969432,8.771183147,42.95501118,75.84491376,56.870159,19.82529278,27.44826979,95.63077704,116.9161571,29.23601352,19.6115625,4.505358953,0.083690878,0,0
COc1cc(CN=CN(C)C)ccc1,16.13438136,15.21438031,55.97100058,7.155775263,40.71089211,76.06378388,46.09096264,12.91328071,29.89303527,143.2886405,120.1578614,16.58084714,6.109480952,0,0,0,0
COc1ccc(cc1Cl)NC(=O)N,24.30005681,47.53373721,57.03787649,8.76089238,55.99968611,74.43236042,31.33816947,19.82971705,24.07853089,90.54998422,90.35374586,28.35644243,20.91340193,7.274836193,0.756919373,0,0
COCCOCCOCCOCCOCCOCCOC,18.00963014,17.48169644,53.37969928,9.767104012,35.38702876,82.26645849,53.92336818,14.53566066,48.62925924,217.8912467,162.0357374,40.71428548,19.23455652,0.711883942,0,0,0
COP(OC)(OC=C(Cl)Cl)=O,15.45321926,18.10066642,59.08332149,10.89129275,41.47647992,82.61902551,39.0186808,16.47730822,23.6962122,130.1801929,85.32714896,11.56205661,7.984311494,0,0,0,0
FC(C)CC(F)(F)C(F)(F)F,18.28728876,26.50722561,71.30479201,3.384830883,52.42241399,80.08051144,36.45501429,21.12147286,16.64190454,83.39510626,63.62877182,29.52848329,0.349608636,0,0,0,0
FC(C)OC(F)(F)C(F)(F)F,13.76433217,24.67148368,78.13286189,5.372054648,57.86386247,82.17010311,31.40436423,15.10978399,16.02111857,107.1383619,50.45524114,14.19095692,0,0,0,0,0
FC(Cl)(Cl)C(Cl)(Cl)Cl,4.615316245,17.5052503,92.35647295,13.67374802,69.04116444,87.87534098,33.02906167,3.213398938,16.01004916,150.7166092,20.43748784,0.539213,0,0,0,0,0
FC(Cl)C(F)(C)C(F)(F)F,12.25910168,25.86954104,87.69502565,5.225843365,60.92974636,82.58164706,33.11832192,14.95768275,14.89261233,108.6506807,44.14685268,9.684256638,0,0,0,0,0
FC(Cl)C(F)(F)C(F)(F)C,15.59616418,27.72053393,79.86250092,4.060705804,58.84129311,79.71921273,29.27053525,17.70798542,15.01683115,88.03351337,60.72360779,13.74009158,1.008567256,0,0,0,0
FC(Cl)C(F)(F)C(F)(F)F,9.281662165,34.4722034,89.42288594,24.27036766,77.16389846,84.98483671,33.17954978,4.842260729,13.27062017,125.0215196,11.91367663,4.914883097,7.260920629,0,0,0,0
FC(F)(C)C(C(F)(F)C)=O,21.44052077,25.08918512,72.400625,1.22089908,48.75750464,75.41038826,44.92822533,23.66734751,16.1596045,51.1251451,99.55508315,22.24593175,0,0,0,0,0
FC(F)(C)C(F)C(F)(F)Cl,21.32802748,32.78202069,78.4281364,3.116109818,55.78166697,75.18230578,37.9723223,23.21347237,15.39892178,60.29105484,81.70681116,18.77828024,5.879373769,0,0,0,0
FC(F)(CC1(F)F)CC1(F)F,17.33325991,24.6687267,87.08886735,2.495179379,59.88330874,79.11637688,27.79506377,24.65628402,14.15192491,86.485928,38.39803891,31.49201309,0,0,0,0,0
FC(F)(Cl)CC(Cl)(Cl)Cl,10.31949098,28.23901281,88.37842176,12.24979318,67.56635193,84.27100802,35.85890369,8.678599982,16.69639516,136.7970474,24.34309771,14.51018706,1.700827788,0,0,0,0
FC(F)(F)C(Br)C(F)(F)F,9.477182528,36.75774894,92.6223413,26.0809809,79.39397952,85.08135937,31.54658663,3.735705331,13.56079404,127.3326196,10.10283638,5.492676362,8.048022199,0.52687543,0,0,0
FC(F)(F)C(C(C)(C)C)=O,16.32416306,22.42945641,68.203674,6.836257604,40.34734412,82.08918711,59.58299643,15.25769255,17.0272232,92.24389419,76.54454857,11.28987724,0,0,0,0,0
FC(F)(F)C(C(F)(F)C)=O,16.98283424,32.57723996,82.68066347,3.346430005,59.88391438,79.45708954,27.07763093,21.83695474,13.7269262,87.48905825,44.63781881,18.98573894,1.759914003,0,0,0,0
FC(F)(F)C(C(F)(F)F)=N,14.25445664,43.96253492,78.0927099,15.70144661,70.00976484,83.22531749,32.22578772,10.81863924,12.21841705,100.6655327,20.33301719,10.36378884,5.773735154,3.30115609,0,0,0
FC(F)(F)C(C(F)(F)F)=O,8.27028531,40.97532004,90.04728213,28.64921926,78.93693766,88.70338429,37.23124965,6.190773353,11.55277722,112.0278665,11.33716269,5.81861284,4.474852476,1.291575496,0,0,0
FC(F)(F)C(C)C(F)(F)Cl,14.82426547,29.61747074,85.39500132,5.850535311,62.04414981,80.52484193,30.00852911,16.88887001,14.79506928,97.32224526,48.29333896,13.37395153,2.688164257,0,0,0,0
FC(F)(F)C(Cl)C(F)(F)C,13.65465991,30.2195745,85.04741799,6.691506975,60.4294889,81.37703485,34.23906444,15.53141497,14.8727905,96.24080953,55.88911198,7.560916085,2.627552398,0,0,0,0
FC(F)(F)C(Cl)C(F)(F)F,10.9987402,40.35954585,90.41171461,25.69400696,78.6058181,83.95760613,32.37469279,5.324410273,12.97994408,121.8532212,10.95529925,4.282882186,6.685474632,2.937952719,0,0,0
FC(F)(F)C(F)(F)C(C)=O,16.6544551,32.40629271,70.58886521,5.273999817,52.65704112,82.58519412,37.00210582,21.60791517,13.88800586,86.24698419,39.50119971,27.52132766,0.930868436,0,0,0,0
FC(F)(F)C(F)(F)C(O)=O,14.5240966,62.23359776,74.53360642,32.18577865,78.90182891,84.21629684,29.39547778,4.551458887,12.3834999,102.1206356,20.17722164,9.770023112,3.610660715,2.336309875,2.230113971,1.553115087,0
FC(F)(F)C(F)C(F)(C)Cl,17.88875106,34.02001429,82.57430721,6.074967744,62.81180157,77.75450237,26.66040383,20.69674117,15.12412499,80.94122064,60.83808378,15.304411,7.306534572,0,0,0,0
FC(F)(F)C(F)C(F)(F)Br,9.158812232,34.01808134,92.59339299,24.29811832,77.70907622,85.16492216,33.86151944,5.012815001,13.68031822,128.1289127,11.18544214,5.664674207,7.509290981,0,0,0,0
FC(F)(F)C(F)C(F)(F)Cl,11.3846026,38.58608308,90.13449414,22.33944653,76.10767774,83.21070971,34.0580565,6.910181153,13.04762095,121.2887608,11.49939455,4.724356225,7.722505367,2.037703097,0,0,0
FC(F)(F)C(O)C(F)(F)Cl,16.8495697,51.28643154,74.905132,15.14584608,68.04719896,79.43733058,33.23918076,9.941067985,13.69422261,89.47236079,40.04689479,11.40993544,8.415651804,2.123698966,1.134398206,0,0
FC(F)(F)c1cc(C#N)ccc1,21.46507916,28.9993824,63.39683437,5.853417299,47.56330194,80.51205143,56.43931967,22.92290079,18.36253032,90.05538237,51.31662664,40.80337385,8.91045714,0,0,0,0
FC(F)(F)c1ccc(C#N)cc1,20.81179885,26.86390096,64.35339067,5.709361941,47.55755213,81.10191002,56.19255178,22.53388875,18.371808,93.11907515,49.43426235,45.10154319,3.507439315,0,0,0,0
FC(F)(F)CC(F)C(F)(F)F,15.25891618,29.3773755,84.01615459,5.83973917,63.26306626,83.31101935,34.25053568,16.81329616,14.29765903,103.8736097,23.65958911,23.51508301,6.529048188,0,0,0,0
FC(F)(F)CC(N)C(F)(F)F,27.24918944,40.35432881,60.71779867,3.636792875,58.65917799,71.20287312,20.47427027,30.21543128,15.15353505,50.73886385,62.58456461,33.65346342,15.082376,2.573422114,0,0,0
FC(F)(F)N(C)C(F)(F)Br,10.71232866,19.80967951,89.42381612,5.605870607,63.17965739,83.51261045,31.37106124,10.54973158,14.8091435,122.784167,28.85747674,10.1520763,0,0,0,0,0
FC(F)(F)OC(C)C(C)(C)C,9.140282335,13.60339662,77.77459994,6.2028388,44.43533065,86.30741349,47.25979367,10.06693737,20.17935747,151.3781795,54.31377119,0.370789336,0,0,0,0,0
FC(F)(F)OC(C)C(F)(F)F,14.92456651,26.04013725,85.7389177,4.12431566,60.3364131,80.35965238,29.68999372,18.01818053,14.88972518,97.54453573,49.6507454,15.26270888,0,0,0,0,0
FC(F)(F)OC(F)C(F)(F)F,10.15660565,37.4681422,89.81642469,24.77196872,76.43166919,86.20484622,37.08568798,7.464901407,13.07065988,120.7740981,14.14986474,4.794582268,6.392776357,1.35131858,0,0,0
FC(F)(F)OC(F)C(F)(F)O,16.34676992,54.93842191,76.6490425,19.55278026,71.94283076,82.05361192,27.92158559,7.760709605,13.48863482,95.26263153,33.49953448,10.33837308,7.707030061,2.016917746,2.083703101,0,0
FC(F)(F)OC(O)C(F)(F)F,17.8020721,58.13445135,75.5990711,21.34737326,74.54190888,79.76253383,26.5244116,6.823225363,13.72316564,95.54768379,33.32001511,9.225846881,7.701576527,3.449664486,2.674158516,0.922584688,0
FC(F)(OC1(F)F)OC1(F)C,13.94217281,22.64765631,86.43856582,3.927584186,61.33967435,81.09928767,30.74151165,17.76247407,14.17956265,105.223834,30.10221162,21.27776435,0,0,0,0,0
FC(F)C(C)(C(F)F)C(F)F,21.5620568,24.36205191,74.20674168,1.473803909,51.79533189,76.26500271,40.05712808,23.95123269,15.20973734,56.22195105,76.75884432,32.11519463,0,0,0,0,0
FC(F)C(C)(Cl)C(F)(F)F,12.80203346,25.35255284,86.78878921,4.744738943,60.2852817,82.00147227,33.45061488,15.7634904,14.70256296,103.7328367,47.03017129,10.15212196,0,0,0,0,0
FC(F)C(F)(C(F)F)C(F)F,29.23411047,55.88655538,81.86934535,7.645198883,67.21469893,72.36778355,11.12597075,23.84289879,13.73219464,44.66697635,72.32599279,6.188250863,11.35161322,12.7138068,5.591480339,0.077839633,0
FC(F)C(F)(C)C(F)(F)Cl,13.67284201,25.15089883,86.33445563,3.859394431,58.4510221,80.49723811,34.29244334,16.60673402,14.87214635,95.90800177,56.40067312,10.00440511,0,0,0,0,0
FC(F)C(F)(Cl)C(F)(F)F,10.84213455,33.62881743,88.36981607,17.76795287,71.57710164,84.28357871,36.82072937,7.344980604,13.07687938,115.4681412,18.49092547,6.706352426,6.848490916,0,0,0,0
FC(F)C(F)(F)C(F)(C)Cl,21.25402383,38.25725021,81.77403448,5.167190097,62.19618471,75.21190011,25.18369942,23.47127275,15.10536582,65.05208735,63.82443494,25.57834044,8.418187994,1.362559275,0,0,0
FC(F)C(F)(F)C(F)(F)Br,8.525337074,30.05266777,90.91055351,22.45587578,77.39104044,85.07693312,30.70197302,1.794989298,13.72210055,129.3924652,10.21588307,8.201483589,5.022918179,0,0,0,0
FC(F)C(F)(F)C(F)(F)Cl,12.39406657,34.4053472,87.99207519,13.7086064,69.26540292,83.39721849,33.16095052,9.355979344,13.20944666,112.4580764,20.06072716,8.968325082,7.119591403,0,0,0,0
FC(F)C(F)(F)OC(C)(C)C,13.12720514,28.95913378,70.93308684,10.85079746,54.0791415,81.33753256,45.36804662,8.344630103,19.25978835,128.911204,50.65441916,15.98332944,2.933377381,0,0,0,0
FC(F)C(F)(F)OC(F)(F)C,18.34054048,32.5889382,82.19014047,5.158032282,60.41482533,76.82519213,30.06866196,20.31986816,15.2142573,73.12508997,71.81450862,13.15930661,7.034344793,0,0,0,0
FC(F)C(F)(F)OC(F)(F)F,10.58638719,36.90461887,90.28337318,23.28626916,77.98062715,84.52356829,30.72502105,4.267027429,12.69231163,120.4471402,9.036749154,4.049183476,9.653767588,1.156909565,0,0,0
FC(F)CC(F)(F)C(F)(F)F,20.49439466,34.83437884,78.45728626,6.019409517,63.06329848,77.50023682,29.17477314,16.41832249,13.81414104,76.5701044,45.2333014,13.67086281,18.11721139,0,0,0,0
FC(F)N(C(F)F)C(F)(F)F,14.51646436,33.15717716,86.458848,10.67756488,68.56097143,81.55913245,30.925682,9.8107494,12.81370395,104.4484392,18.9446666,10.16413292,11.78720127,0,0,0,0
FC(F)OC(F)(F)C(F)(F)F,10.3665403,36.21475206,88.24831632,22.0356397,73.40680014,87.0133617,37.19612249,7.668714375,12.82391207,113.6001398,20.11762162,4.069449141,7.424512226,0.216867196,0,0,0
FC1(CC3C2)CC(C3)CC2C1,9.908509841,7.333229807,69.99502879,28.74585828,19.76734239,95.36038829,52.42342332,8.784910009,19.13629739,171.9796619,10.75833452,14.72634362,0,0,0,0,0
FC1(F)C(F)=C(F)C1(F)F,13.39483559,30.01340228,91.55344898,5.220566509,61.56588483,83.59780861,39.94621917,17.2572904,11.92114299,98.70285558,17.29214831,21.08291957,0.908746533,0,0,0,0
Fc1c[nH]c(=O)[nH]c1=O,37.49249336,58.20309287,57.10676433,4.101497264,53.11147341,64.66808858,60.71166728,31.77089328,12.95793991,27.29692922,46.95402197,34.28978854,25.09445384,8.562123032,3.413836836,0.922286565,0
Fc1cc(cc(F)c1)N(=O)=O,20.83913963,29.83580421,68.11112615,5.674633905,43.95551569,84.03309436,65.48086323,20.78662034,15.60167701,58.64108914,76.26190219,31.34849804,2.075430636,0,0,0,0
Fc1ccc(cc1)C(=O)N(C)C,19.85141303,19.83685719,51.33361663,12.76929451,34.5602141,82.70414797,55.53332627,19.58890429,21.97308382,90.41326662,103.7072665,12.14044641,9.70673004,4.881500469,0,0,0
Fc1cn(C)c(=O)[nH]c1=O,34.08803537,41.78295033,55.07423676,3.136603818,45.89823438,68.12202348,65.80530718,32.3799517,15.58186853,33.39922332,52.62149791,50.93972262,29.04884591,2.154340247,0,0,0
FCC(F)(F)C(F)(C)C(F)F,21.70625766,28.19761568,73.32668178,1.675725093,54.81136097,73.95842816,32.00960025,23.86788337,15.75282271,54.89417673,83.2989586,29.53227919,1.847465487,0,0,0,0
FCC(F)(F)C(F)(F)C(F)F,22.00478415,47.21541908,83.25568685,8.866091441,67.62351117,77.04849433,22.6460074,17.70207983,13.95569365,76.49413473,45.49788267,9.96495413,14.39673636,7.64416876,0.760483342,0,0
FCN(C(F)(F)F)C(F)(F)F,12.89719482,29.24239678,82.14359469,10.8766119,67.04880817,83.5690239,33.92063766,8.361088946,12.82011026,103.8778606,21.9108059,11.24648853,8.362095004,0,0,0,0
IC1(CC3C2)CC(C3)CC2C1,10.48170004,7.804930033,84.82273456,7.625812593,34.95735942,90.39756623,56.17371498,10.71761344,21.86043785,174.2503786,45.67024139,0,0,0,0,0,0
N#Cc1ccc(cc1)N=CN(C)C,23.56881181,23.02661864,52.77077804,7.915999422,38.96504883,80.97935831,59.39751516,23.80732141,24.72947904,83.55862721,99.26119049,44.94135505,13.33439607,2.475811177,0,0,0
